CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE_NUMBER,ADDRESS,CITY,STATE,ZIP_CODE,COUNTRY,DATE_OF_BIRTH
4965249,Sanjay,Kumar,sanjay.kumar@example.com,UNKNOWN,Nan,Lucknow,West Bengal,X629254,India,1961-01-01
4967532,Sita,Kumar,sita.kumar@example.com,UNKNOWN,Nan,Lucknow,West Bengal,X509274,India,1961-01-01
4971907,Priya,Khan,priya.khan@example.com,UNKNOWN,Nan,Bangalore,Rajasthan,X724367,India,1960-01-01
4972960,Amit,Sharma,amit.sharma@example.com,UNKNOWN,Nan,Ahmedabad,Telangana,X201477,India,1969-01-01
4977127,Sanjay,Shah,sanjay.shah@example.com,UNKNOWN,Nan,Lucknow,Uttar Pradesh,X112636,India,1960-01-01
4979662,Neha,Gupta,neha.gupta@example.com,UNKNOWN,Nan,Mumbai,Maharashtra,X346229,India,1994-01-01
4982264,Isha,Mehta,isha.mehta@example.com,UNKNOWN,Nan,Delhi,Uttar Pradesh,X212446,India,1967-01-01
4993331,Neha,Shah,neha.shah@example.com,UNKNOWN,Nan,Bangalore,Uttar Pradesh,X726469,India,1960-01-01
4994116,Raj,Mehta,raj.mehta@example.com,UNKNOWN,Nan,Hyderabad,Karnataka,X915329,India,1957-01-01
4996479,Priya,Kumar,priya.kumar@example.com,UNKNOWN,Nan,Bangalore,Gujarat,X373827,India,1991-01-01
4997029,Anil,Gupta,anil.gupta@example.com,UNKNOWN,Nan,Pune,Uttar Pradesh,X820841,India,1995-01-01
4998904,Raj,Mehta,raj.mehta@example.com,UNKNOWN,Nan,Ahmedabad,Tamil Nadu,X173086,India,1975-01-01
5001033,Vikram,Khan,vikram.khan@example.com,UNKNOWN,Nan,Pune,West Bengal,X506270,India,1993-01-01
5008050,Isha,Singh,isha.singh@example.com,UNKNOWN,Nan,Jaipur,Maharashtra,X926965,India,1965-01-01
5010570,Sanjay,Kumar,sanjay.kumar@example.com,UNKNOWN,Nan,Jaipur,Uttar Pradesh,X636809,India,1947-01-01
5010599,Anil,Sharma,anil.sharma@example.com,UNKNOWN,Nan,Hyderabad,West Bengal,X295785,India,1980-01-01
5010875,Amit,Gupta,amit.gupta@example.com,UNKNOWN,Nan,Hyderabad,Karnataka,X672772,India,1988-01-01
5015814,Deepa,Patel,deepa.patel@example.com,UNKNOWN,Nan,Kolkata,Uttar Pradesh,X315448,India,1944-01-01
5017973,Isha,Khan,isha.khan@example.com,UNKNOWN,Nan,Kolkata,Rajasthan,X133677,India,1945-01-01
5021074,Sita,Kumar,sita.kumar@example.com,UNKNOWN,Nan,Kolkata,Delhi,X614249,India,1946-01-01
5021238,Neha,Singh,neha.singh@example.com,UNKNOWN,Nan,Chennai,Uttar Pradesh,X754274,India,1982-01-01
5023999,Deepa,Kumar,deepa.kumar@example.com,UNKNOWN,Nan,Jaipur,Uttar Pradesh,X249671,India,1996-01-01
5026760,Raj,Gupta,raj.gupta@example.com,UNKNOWN,Nan,Jaipur,Tamil Nadu,X343445,India,1966-01-01
5042167,Raj,Jain,raj.jain@example.com,UNKNOWN,Nan,Kolkata,Uttar Pradesh,X457659,India,1986-01-01
5042609,Sanjay,Mehta,sanjay.mehta@example.com,UNKNOWN,Nan,Hyderabad,Uttar Pradesh,X462772,India,2001-01-01
5046879,Deepa,Singh,deepa.singh@example.com,UNKNOWN,Nan,Mumbai,Gujarat,X524504,India,2000-01-01
5048668,Anil,Reddy,anil.reddy@example.com,UNKNOWN,Nan,Chennai,Delhi,X322832,India,1964-01-01
5055811,Anil,Shah,anil.shah@example.com,UNKNOWN,Nan,Lucknow,Delhi,X312056,India,1959-01-01
5069157,Anil,Patel,anil.patel@example.com,UNKNOWN,Nan,Hyderabad,Karnataka,X919119,India,1971-01-01
5076461,Neha,Patel,neha.patel@example.com,UNKNOWN,Nan,Ahmedabad,West Bengal,X773298,India,1975-01-01
5083787,Isha,Patel,isha.patel@example.com,UNKNOWN,Nan,Ahmedabad,Delhi,X333420,India,1965-01-01
5085996,Vikram,Khan,vikram.khan@example.com,UNKNOWN,Nan,Lucknow,West Bengal,X129663,India,1971-01-01
5086966,Sita,Singh,sita.singh@example.com,UNKNOWN,Nan,Lucknow,West Bengal,X835043,India,1997-01-01
5088410,Raj,Kumar,raj.kumar@example.com,UNKNOWN,Nan,Mumbai,Karnataka,X630413,India,1953-01-01
5095494,Sanjay,Reddy,sanjay.reddy@example.com,UNKNOWN,Nan,Hyderabad,Karnataka,X617969,India,1972-01-01
5097605,Sita,Jain,sita.jain@example.com,UNKNOWN,Nan,Jaipur,Rajasthan,X561696,India,1947-01-01
5099975,Anil,Shah,anil.shah@example.com,UNKNOWN,Nan,Hyderabad,Karnataka,X290563,India,1970-01-01
5100484,Vikram,Shah,vikram.shah@example.com,UNKNOWN,Nan,Jaipur,Karnataka,X976227,India,1968-01-01
5101319,Isha,Sharma,isha.sharma@example.com,UNKNOWN,Nan,Bangalore,Delhi,X489566,India,1954-01-01
5106043,Isha,Kumar,isha.kumar@example.com,UNKNOWN,Nan,Chennai,Rajasthan,X938714,India,1996-01-01
5107068,Neha,Shah,neha.shah@example.com,UNKNOWN,Nan,Mumbai,Karnataka,X567741,India,1978-01-01
5109209,Raj,Sharma,raj.sharma@example.com,UNKNOWN,Nan,Kolkata,Uttar Pradesh,X956922,India,1966-01-01
5124551,Neha,Mehta,neha.mehta@example.com,UNKNOWN,Nan,Lucknow,Rajasthan,X974187,India,1962-01-01
5132530,Priya,Jain,priya.jain@example.com,UNKNOWN,Nan,Lucknow,Tamil Nadu,X870741,India,1961-01-01
5136477,Isha,Gupta,isha.gupta@example.com,UNKNOWN,Nan,Ahmedabad,Telangana,X402728,India,1986-01-01
5138967,Sita,Singh,sita.singh@example.com,UNKNOWN,Nan,Bangalore,Karnataka,X957017,India,1951-01-01
5140878,Sanjay,Gupta,sanjay.gupta@example.com,UNKNOWN,Nan,Kolkata,Telangana,X339173,India,1980-01-01
5141022,Priya,Jain,priya.jain@example.com,UNKNOWN,Nan,Ahmedabad,West Bengal,X859401,India,1954-01-01
5142142,Sita,Jain,sita.jain@example.com,UNKNOWN,Nan,Pune,Rajasthan,X130365,India,1964-01-01
5142363,Vikram,Singh,vikram.singh@example.com,UNKNOWN,Nan,Ahmedabad,West Bengal,X766716,India,1986-01-01
5143125,Anil,Reddy,anil.reddy@example.com,UNKNOWN,Nan,Bangalore,Telangana,X910872,India,1997-01-01
5144008,Sita,Patel,sita.patel@example.com,UNKNOWN,Nan,Lucknow,Uttar Pradesh,X518698,India,1983-01-01
5144873,Isha,Singh,isha.singh@example.com,UNKNOWN,Nan,Delhi,Delhi,X965362,India,1954-01-01
5147650,Priya,Gupta,priya.gupta@example.com,UNKNOWN,Nan,Delhi,Uttar Pradesh,X515844,India,2000-01-01
5153544,Anil,Gupta,anil.gupta@example.com,UNKNOWN,Nan,Kolkata,West Bengal,X111721,India,1988-01-01
5160900,Deepa,Singh,deepa.singh@example.com,UNKNOWN,Nan,Kolkata,Tamil Nadu,X999915,India,1996-01-01
5165522,Neha,Jain,neha.jain@example.com,UNKNOWN,Nan,Jaipur,Uttar Pradesh,X679437,India,1949-01-01
5167477,Sita,Jain,sita.jain@example.com,UNKNOWN,Nan,Kolkata,West Bengal,X175604,India,1976-01-01
5176252,Amit,Khan,amit.khan@example.com,UNKNOWN,Nan,Kolkata,Maharashtra,X366714,India,1963-01-01
5176837,Sanjay,Kumar,sanjay.kumar@example.com,UNKNOWN,Nan,Pune,Maharashtra,X689409,India,1955-01-01
5182796,Isha,Reddy,isha.reddy@example.com,UNKNOWN,Nan,Hyderabad,Uttar Pradesh,X213049,India,1993-01-01
5185506,Neha,Sharma,neha.sharma@example.com,UNKNOWN,Nan,Kolkata,Karnataka,X878239,India,2000-01-01
5189072,Neha,Mehta,neha.mehta@example.com,UNKNOWN,Nan,Pune,Karnataka,X319778,India,1960-01-01
5193996,Raj,Gupta,raj.gupta@example.com,UNKNOWN,Nan,Delhi,Rajasthan,X117330,India,1945-01-01
5194896,Amit,Sharma,amit.sharma@example.com,UNKNOWN,Nan,Ahmedabad,Gujarat,X302132,India,1988-01-01
5199354,Sita,Mehta,sita.mehta@example.com,UNKNOWN,Nan,Delhi,Delhi,X968308,India,1972-01-01
5204356,Deepa,Reddy,deepa.reddy@example.com,UNKNOWN,Nan,Mumbai,Gujarat,X474313,India,1965-01-01
5213126,Anil,Jain,anil.jain@example.com,UNKNOWN,Nan,Pune,Rajasthan,X528546,India,1994-01-01
5213246,Priya,Reddy,priya.reddy@example.com,UNKNOWN,Nan,Kolkata,Telangana,X626055,India,1985-01-01
5216703,Anil,Gupta,anil.gupta@example.com,UNKNOWN,Nan,Mumbai,Maharashtra,X459140,India,1955-01-01
5218629,Isha,Reddy,isha.reddy@example.com,UNKNOWN,Nan,Hyderabad,Maharashtra,X118934,India,2002-01-01
5218911,Raj,Gupta,raj.gupta@example.com,UNKNOWN,Nan,Pune,Rajasthan,X540110,India,1959-01-01
5227446,Anil,Jain,anil.jain@example.com,UNKNOWN,Nan,Kolkata,Uttar Pradesh,X762943,India,1979-01-01
5235765,Vikram,Shah,vikram.shah@example.com,UNKNOWN,Nan,Ahmedabad,Uttar Pradesh,X189074,India,2002-01-01
5238372,Sanjay,Reddy,sanjay.reddy@example.com,UNKNOWN,Nan,Hyderabad,West Bengal,X357471,India,1947-01-01
5239130,Vikram,Shah,vikram.shah@example.com,UNKNOWN,Nan,Delhi,Delhi,X963669,India,1982-01-01
5239668,Anil,Khan,anil.khan@example.com,UNKNOWN,Nan,Kolkata,Tamil Nadu,X834756,India,1966-01-01
5241638,Amit,Shah,amit.shah@example.com,UNKNOWN,Nan,Lucknow,West Bengal,X217957,India,1985-01-01
5245159,Deepa,Jain,deepa.jain@example.com,UNKNOWN,Nan,Pune,Karnataka,X995118,India,1966-01-01
5245659,Vikram,Shah,vikram.shah@example.com,UNKNOWN,Nan,Delhi,West Bengal,X443990,India,1978-01-01
5246143,Priya,Jain,priya.jain@example.com,UNKNOWN,Nan,Delhi,West Bengal,X537466,India,1982-01-01
5250314,Sita,Shah,sita.shah@example.com,UNKNOWN,Nan,Delhi,Uttar Pradesh,X215742,India,1952-01-01
5254044,Neha,Mehta,neha.mehta@example.com,UNKNOWN,Nan,Ahmedabad,Maharashtra,X583943,India,1968-01-01
5263246,Isha,Khan,isha.khan@example.com,UNKNOWN,Nan,Kolkata,Maharashtra,X324458,India,1969-01-01
5263578,Deepa,Shah,deepa.shah@example.com,UNKNOWN,Nan,Ahmedabad,Tamil Nadu,X452780,India,1969-01-01
5264529,Raj,Jain,raj.jain@example.com,UNKNOWN,Nan,Pune,Uttar Pradesh,X891376,India,1948-01-01
5267197,Neha,Reddy,neha.reddy@example.com,UNKNOWN,Nan,Pune,Tamil Nadu,X643249,India,1956-01-01
5268945,Deepa,Khan,deepa.khan@example.com,UNKNOWN,Nan,Ahmedabad,Uttar Pradesh,X813297,India,1982-01-01
5274087,Anil,Sharma,anil.sharma@example.com,UNKNOWN,Nan,Ahmedabad,Delhi,X769462,India,1970-01-01
5276948,Anil,Khan,anil.khan@example.com,UNKNOWN,Nan,Kolkata,Tamil Nadu,X592834,India,1957-01-01
5278206,Vikram,Khan,vikram.khan@example.com,UNKNOWN,Nan,Chennai,Tamil Nadu,X310339,India,1980-01-01
5280458,Raj,Kumar,raj.kumar@example.com,UNKNOWN,Nan,Lucknow,Telangana,X605365,India,1973-01-01
5283339,Raj,Patel,raj.patel@example.com,UNKNOWN,Nan,Lucknow,West Bengal,X830379,India,1984-01-01
5288086,Sita,Jain,sita.jain@example.com,UNKNOWN,Nan,Mumbai,Telangana,X290409,India,1949-01-01
5290531,Neha,Jain,neha.jain@example.com,UNKNOWN,Nan,Jaipur,Gujarat,X461046,India,1978-01-01
5291728,Sanjay,Khan,sanjay.khan@example.com,UNKNOWN,Nan,Pune,Rajasthan,X681539,India,1984-01-01
5292181,Neha,Gupta,neha.gupta@example.com,UNKNOWN,Nan,Pune,Delhi,X831870,India,1963-01-01
5297178,Amit,Gupta,amit.gupta@example.com,UNKNOWN,Nan,Kolkata,Delhi,X241615,India,1997-01-01
5299284,Vikram,Gupta,vikram.gupta@example.com,UNKNOWN,Nan,Bangalore,Tamil Nadu,X445009,India,2000-01-01
5301157,Vikram,Shah,vikram.shah@example.com,UNKNOWN,Nan,Hyderabad,Delhi,X614824,India,1964-01-01
5305049,Raj,Kumar,raj.kumar@example.com,UNKNOWN,Nan,Chennai,Rajasthan,X155810,India,1952-01-01
5305605,Sita,Mehta,sita.mehta@example.com,UNKNOWN,Nan,Chennai,Delhi,X927946,India,1944-01-01
5313375,Anil,Sharma,anil.sharma@example.com,UNKNOWN,Nan,Hyderabad,Karnataka,X238161,India,1985-01-01
5316855,Vikram,Mehta,vikram.mehta@example.com,UNKNOWN,Nan,Kolkata,Maharashtra,X359595,India,1976-01-01
5318915,Raj,Shah,raj.shah@example.com,UNKNOWN,Nan,Pune,West Bengal,X134121,India,1953-01-01
5326291,Anil,Mehta,anil.mehta@example.com,UNKNOWN,Nan,Jaipur,Maharashtra,X223731,India,1955-01-01
5333072,Sanjay,Jain,sanjay.jain@example.com,UNKNOWN,Nan,Hyderabad,Karnataka,X950804,India,1995-01-01
5337167,Raj,Patel,raj.patel@example.com,UNKNOWN,Nan,Kolkata,Karnataka,X327557,India,1969-01-01
5338932,Sita,Khan,sita.khan@example.com,UNKNOWN,Nan,Hyderabad,Rajasthan,X968481,India,1982-01-01
5343840,Anil,Jain,anil.jain@example.com,UNKNOWN,Nan,Bangalore,Telangana,X834042,India,1983-01-01
5344518,Raj,Khan,raj.khan@example.com,UNKNOWN,Nan,Bangalore,Uttar Pradesh,X227899,India,1990-01-01
5344968,Priya,Mehta,priya.mehta@example.com,UNKNOWN,Nan,Bangalore,Gujarat,X957111,India,1951-01-01
5346052,Sanjay,Singh,sanjay.singh@example.com,UNKNOWN,Nan,Lucknow,Telangana,X386965,India,1978-01-01
5348117,Isha,Sharma,isha.sharma@example.com,UNKNOWN,Nan,Hyderabad,Uttar Pradesh,X350714,India,2003-01-01
5353300,Vikram,Mehta,vikram.mehta@example.com,UNKNOWN,Nan,Jaipur,Gujarat,X163305,India,1950-01-01
5354833,Deepa,Khan,deepa.khan@example.com,UNKNOWN,Nan,Pune,West Bengal,X616596,India,1981-01-01
5357279,Raj,Patel,raj.patel@example.com,UNKNOWN,Nan,Kolkata,Uttar Pradesh,X666879,India,1960-01-01
5360129,Vikram,Jain,vikram.jain@example.com,UNKNOWN,Nan,Mumbai,Gujarat,X620715,India,1965-01-01
5360937,Raj,Jain,raj.jain@example.com,UNKNOWN,Nan,Delhi,West Bengal,X406935,India,1948-01-01
5366419,Raj,Kumar,raj.kumar@example.com,UNKNOWN,Nan,Chennai,Uttar Pradesh,X744693,India,1973-01-01
5367415,Neha,Gupta,neha.gupta@example.com,UNKNOWN,Nan,Ahmedabad,Karnataka,X262352,India,1989-01-01
5368947,Sanjay,Gupta,sanjay.gupta@example.com,UNKNOWN,Nan,Kolkata,Rajasthan,X859592,India,1944-01-01
5371256,Priya,Jain,priya.jain@example.com,UNKNOWN,Nan,Kolkata,Telangana,X489871,India,1958-01-01
5378986,Sanjay,Jain,sanjay.jain@example.com,UNKNOWN,Nan,Chennai,Rajasthan,X314075,India,1974-01-01
5390135,Raj,Mehta,raj.mehta@example.com,UNKNOWN,Nan,Jaipur,Tamil Nadu,X349408,India,1956-01-01
5395079,Amit,Patel,amit.patel@example.com,UNKNOWN,Nan,Lucknow,Gujarat,X116263,India,1949-01-01
5395261,Sita,Patel,sita.patel@example.com,UNKNOWN,Nan,Ahmedabad,Maharashtra,X339891,India,1963-01-01
5396403,Sanjay,Mehta,sanjay.mehta@example.com,UNKNOWN,Nan,Ahmedabad,Delhi,X123178,India,1962-01-01
5396514,Anil,Mehta,anil.mehta@example.com,UNKNOWN,Nan,Mumbai,Delhi,X397821,India,1978-01-01
5399749,Sita,Jain,sita.jain@example.com,UNKNOWN,Nan,Lucknow,Maharashtra,X281122,India,1962-01-01
5418186,Amit,Singh,amit.singh@example.com,UNKNOWN,Nan,Jaipur,Telangana,X333084,India,1954-01-01
5421614,Anil,Singh,anil.singh@example.com,UNKNOWN,Nan,Hyderabad,Delhi,X143856,India,1948-01-01
5427411,Raj,Patel,raj.patel@example.com,UNKNOWN,Nan,Lucknow,Telangana,X587242,India,1998-01-01
5437343,Vikram,Singh,vikram.singh@example.com,UNKNOWN,Nan,Kolkata,Gujarat,X684947,India,1968-01-01
5438017,Neha,Kumar,neha.kumar@example.com,UNKNOWN,Nan,Ahmedabad,Rajasthan,X602578,India,1960-01-01
5438080,Raj,Jain,raj.jain@example.com,UNKNOWN,Nan,Lucknow,Tamil Nadu,X349494,India,1994-01-01
5442326,Neha,Singh,neha.singh@example.com,UNKNOWN,Nan,Hyderabad,Tamil Nadu,X152784,India,1995-01-01
5442450,Isha,Reddy,isha.reddy@example.com,UNKNOWN,Nan,Mumbai,Telangana,X160941,India,1960-01-01
5444866,Anil,Patel,anil.patel@example.com,UNKNOWN,Nan,Lucknow,Tamil Nadu,X375373,India,1979-01-01
5445386,Raj,Shah,raj.shah@example.com,UNKNOWN,Nan,Bangalore,Delhi,X344373,India,1995-01-01
5450765,Raj,Sharma,raj.sharma@example.com,UNKNOWN,Nan,Jaipur,Karnataka,X467507,India,1958-01-01
5452865,Anil,Patel,anil.patel@example.com,UNKNOWN,Nan,Pune,Maharashtra,X592426,India,1981-01-01
5457213,Raj,Shah,raj.shah@example.com,UNKNOWN,Nan,Ahmedabad,Tamil Nadu,X446106,India,1961-01-01
5462528,Anil,Reddy,anil.reddy@example.com,UNKNOWN,Nan,Kolkata,Maharashtra,X698923,India,1969-01-01
5466916,Sita,Mehta,sita.mehta@example.com,UNKNOWN,Nan,Bangalore,Telangana,X412144,India,1971-01-01
5468449,Sanjay,Gupta,sanjay.gupta@example.com,UNKNOWN,Nan,Mumbai,Telangana,X331601,India,2001-01-01
5470611,Amit,Patel,amit.patel@example.com,UNKNOWN,Nan,Bangalore,West Bengal,X268444,India,1968-01-01
5475427,Vikram,Sharma,vikram.sharma@example.com,UNKNOWN,Nan,Hyderabad,Rajasthan,X571091,India,1967-01-01
5480875,Sita,Khan,sita.khan@example.com,UNKNOWN,Nan,Chennai,Telangana,X937560,India,1980-01-01
5486351,Sanjay,Patel,sanjay.patel@example.com,UNKNOWN,Nan,Mumbai,Gujarat,X857939,India,1986-01-01
5488193,Isha,Jain,isha.jain@example.com,UNKNOWN,Nan,Bangalore,Karnataka,X260066,India,1975-01-01
5490048,Priya,Jain,priya.jain@example.com,UNKNOWN,Nan,Chennai,West Bengal,X777233,India,1995-01-01
5492772,Isha,Gupta,isha.gupta@example.com,UNKNOWN,Nan,Delhi,West Bengal,X801485,India,1959-01-01
5493881,Amit,Gupta,amit.gupta@example.com,UNKNOWN,Nan,Ahmedabad,Uttar Pradesh,X203427,India,1977-01-01
5494393,Anil,Reddy,anil.reddy@example.com,UNKNOWN,Nan,Ahmedabad,Rajasthan,X112402,India,1966-01-01
5502905,Raj,Patel,raj.patel@example.com,UNKNOWN,Nan,Chennai,Rajasthan,X816846,India,1990-01-01
5502942,Sanjay,Sharma,sanjay.sharma@example.com,UNKNOWN,Nan,Pune,West Bengal,X273697,India,1982-01-01
5507976,Vikram,Kumar,vikram.kumar@example.com,UNKNOWN,Nan,Kolkata,Telangana,X114202,India,1976-01-01
5513362,Vikram,Singh,vikram.singh@example.com,UNKNOWN,Nan,Delhi,Rajasthan,X892415,India,1995-01-01
5516909,Anil,Reddy,anil.reddy@example.com,UNKNOWN,Nan,Ahmedabad,Maharashtra,X579757,India,2002-01-01
5517912,Deepa,Jain,deepa.jain@example.com,UNKNOWN,Nan,Chennai,Telangana,X239906,India,1986-01-01
5519883,Sanjay,Patel,sanjay.patel@example.com,UNKNOWN,Nan,Lucknow,Maharashtra,X850550,India,1965-01-01
5520389,Deepa,Singh,deepa.singh@example.com,UNKNOWN,Nan,Mumbai,Telangana,X528651,India,1995-01-01
5522653,Isha,Gupta,isha.gupta@example.com,UNKNOWN,Nan,Lucknow,Rajasthan,X986837,India,1955-01-01
5527509,Deepa,Gupta,deepa.gupta@example.com,UNKNOWN,Nan,Lucknow,West Bengal,X401355,India,1954-01-01
5532675,Vikram,Patel,vikram.patel@example.com,UNKNOWN,Nan,Jaipur,Tamil Nadu,X882948,India,1948-01-01
5532723,Isha,Singh,isha.singh@example.com,UNKNOWN,Nan,Mumbai,Delhi,X773061,India,1979-01-01
5539253,Priya,Gupta,priya.gupta@example.com,UNKNOWN,Nan,Pune,Gujarat,X480213,India,2000-01-01
5548735,Anil,Sharma,anil.sharma@example.com,UNKNOWN,Nan,Kolkata,West Bengal,X515673,India,1965-01-01
5549619,Deepa,Mehta,deepa.mehta@example.com,UNKNOWN,Nan,Ahmedabad,Tamil Nadu,X541653,India,1972-01-01
5551029,Vikram,Khan,vikram.khan@example.com,UNKNOWN,Nan,Jaipur,Maharashtra,X861380,India,2002-01-01
5552166,Priya,Shah,priya.shah@example.com,UNKNOWN,Nan,Pune,Gujarat,X622912,India,1994-01-01
5556521,Neha,Jain,neha.jain@example.com,UNKNOWN,Nan,Ahmedabad,Gujarat,X624381,India,2002-01-01
5562264,Sanjay,Gupta,sanjay.gupta@example.com,UNKNOWN,Nan,Bangalore,West Bengal,X837992,India,1993-01-01
5563237,Sita,Singh,sita.singh@example.com,UNKNOWN,Nan,Pune,Telangana,X979877,India,1954-01-01
5572751,Vikram,Kumar,vikram.kumar@example.com,UNKNOWN,Nan,Hyderabad,Telangana,X582869,India,1953-01-01
5579324,Deepa,Gupta,deepa.gupta@example.com,UNKNOWN,Nan,Hyderabad,Rajasthan,X427777,India,1984-01-01
5581050,Amit,Mehta,amit.mehta@example.com,UNKNOWN,Nan,Pune,West Bengal,X559512,India,1945-01-01
5582329,Priya,Kumar,priya.kumar@example.com,UNKNOWN,Nan,Lucknow,Delhi,X189938,India,1970-01-01
5583458,Amit,Khan,amit.khan@example.com,UNKNOWN,Nan,Delhi,West Bengal,X720056,India,1961-01-01
5585797,Sanjay,Jain,sanjay.jain@example.com,UNKNOWN,Nan,Ahmedabad,Uttar Pradesh,X623897,India,1995-01-01
5586486,Priya,Shah,priya.shah@example.com,UNKNOWN,Nan,Kolkata,Uttar Pradesh,X943976,India,1967-01-01
5586972,Raj,Shah,raj.shah@example.com,UNKNOWN,Nan,Ahmedabad,Uttar Pradesh,X347659,India,1947-01-01
5589666,Isha,Singh,isha.singh@example.com,UNKNOWN,Nan,Delhi,Gujarat,X435475,India,1975-01-01
5598464,Sanjay,Singh,sanjay.singh@example.com,UNKNOWN,Nan,Delhi,Karnataka,X621627,India,1968-01-01
5599001,Raj,Gupta,raj.gupta@example.com,UNKNOWN,Nan,Ahmedabad,Rajasthan,X600841,India,1972-01-01
5603752,Amit,Khan,amit.khan@example.com,UNKNOWN,Nan,Mumbai,Uttar Pradesh,X752524,India,1980-01-01
5606746,Anil,Mehta,anil.mehta@example.com,UNKNOWN,Nan,Pune,Gujarat,X319368,India,1954-01-01
5611373,Amit,Singh,amit.singh@example.com,UNKNOWN,Nan,Lucknow,Uttar Pradesh,X839176,India,1998-01-01
5615906,Deepa,Mehta,deepa.mehta@example.com,UNKNOWN,Nan,Jaipur,Tamil Nadu,X655945,India,1990-01-01
5616537,Isha,Singh,isha.singh@example.com,UNKNOWN,Nan,Mumbai,Karnataka,X250193,India,1960-01-01
5618522,Amit,Shah,amit.shah@example.com,UNKNOWN,Nan,Bangalore,Gujarat,X925535,India,2002-01-01
5618868,Sita,Gupta,sita.gupta@example.com,UNKNOWN,Nan,Delhi,Uttar Pradesh,X893287,India,1961-01-01
5621115,Raj,Khan,raj.khan@example.com,UNKNOWN,Nan,Pune,Tamil Nadu,X321257,India,1987-01-01
5627325,Anil,Reddy,anil.reddy@example.com,UNKNOWN,Nan,Jaipur,Maharashtra,X613419,India,1994-01-01
5630254,Sanjay,Patel,sanjay.patel@example.com,UNKNOWN,Nan,Jaipur,Maharashtra,X105017,India,1967-01-01
5633827,Isha,Kumar,isha.kumar@example.com,UNKNOWN,Nan,Bangalore,Rajasthan,X963039,India,1950-01-01
5636896,Priya,Kumar,priya.kumar@example.com,UNKNOWN,Nan,Delhi,Uttar Pradesh,X458486,India,1953-01-01
5637786,Anil,Kumar,anil.kumar@example.com,UNKNOWN,Nan,Delhi,Uttar Pradesh,X864298,India,1977-01-01
5638725,Vikram,Patel,vikram.patel@example.com,UNKNOWN,Nan,Delhi,Gujarat,X873253,India,1969-01-01
5642136,Deepa,Reddy,deepa.reddy@example.com,UNKNOWN,Nan,Kolkata,Karnataka,X461116,India,1955-01-01
5644387,Vikram,Mehta,vikram.mehta@example.com,UNKNOWN,Nan,Mumbai,Uttar Pradesh,X293899,India,1954-01-01
5652220,Amit,Sharma,amit.sharma@example.com,UNKNOWN,Nan,Lucknow,Telangana,X747987,India,1997-01-01
5655345,Neha,Patel,neha.patel@example.com,UNKNOWN,Nan,Jaipur,Uttar Pradesh,X398432,India,1979-01-01
5661042,Raj,Mehta,raj.mehta@example.com,UNKNOWN,Nan,Hyderabad,Rajasthan,X255154,India,1984-01-01
5662403,Anil,Shah,anil.shah@example.com,UNKNOWN,Nan,Chennai,Telangana,X658851,India,1994-01-01
5670125,Sita,Khan,sita.khan@example.com,UNKNOWN,Nan,Jaipur,Delhi,X511115,India,1967-01-01
5671186,Neha,Patel,neha.patel@example.com,UNKNOWN,Nan,Chennai,West Bengal,X748238,India,1962-01-01
5674283,Neha,Khan,neha.khan@example.com,UNKNOWN,Nan,Kolkata,Karnataka,X112741,India,1979-01-01
5676541,Neha,Khan,neha.khan@example.com,UNKNOWN,Nan,Pune,Maharashtra,X554681,India,1976-01-01
5683708,Sanjay,Reddy,sanjay.reddy@example.com,UNKNOWN,Nan,Ahmedabad,Maharashtra,X628382,India,1970-01-01
5686130,Priya,Sharma,priya.sharma@example.com,UNKNOWN,Nan,Pune,Gujarat,X903603,India,1976-01-01
5686249,Anil,Kumar,anil.kumar@example.com,UNKNOWN,Nan,Jaipur,Gujarat,X925307,India,1999-01-01
5689743,Neha,Sharma,neha.sharma@example.com,UNKNOWN,Nan,Pune,Rajasthan,X407942,India,1970-01-01
5692946,Neha,Khan,neha.khan@example.com,UNKNOWN,Nan,Hyderabad,West Bengal,X784362,India,1969-01-01
5700860,Amit,Jain,amit.jain@example.com,UNKNOWN,Nan,Ahmedabad,Delhi,X955191,India,1948-01-01
5704560,Deepa,Mehta,deepa.mehta@example.com,UNKNOWN,Nan,Lucknow,Delhi,X788086,India,1988-01-01
5705275,Raj,Gupta,raj.gupta@example.com,UNKNOWN,Nan,Kolkata,West Bengal,X469322,India,1974-01-01
5705308,Vikram,Khan,vikram.khan@example.com,UNKNOWN,Nan,Kolkata,Gujarat,X365914,India,1992-01-01
5712573,Sanjay,Shah,sanjay.shah@example.com,UNKNOWN,Nan,Bangalore,Rajasthan,X242324,India,1946-01-01
5713840,Amit,Singh,amit.singh@example.com,UNKNOWN,Nan,Chennai,Delhi,X258554,India,1961-01-01
5714523,Amit,Reddy,amit.reddy@example.com,UNKNOWN,Nan,Pune,Tamil Nadu,X623743,India,1981-01-01
5714804,Priya,Singh,priya.singh@example.com,UNKNOWN,Nan,Pune,West Bengal,X609135,India,1949-01-01
5714829,Isha,Sharma,isha.sharma@example.com,UNKNOWN,Nan,Delhi,Karnataka,X177354,India,1947-01-01
5715133,Vikram,Gupta,vikram.gupta@example.com,UNKNOWN,Nan,Pune,Gujarat,X573858,India,1949-01-01
5718269,Sita,Patel,sita.patel@example.com,UNKNOWN,Nan,Pune,Telangana,X125261,India,2001-01-01
